Serial Number;205145
Device Identity;205145-10mH2O
Exported from File;C:\Users\mauro_adm\Documents\KELLER\LOGGER_5\data\205145-10mH2O_09_08_2024-07_30_00.DX5
Record Start Time;09/08/2024 07:30:00

;;;;CH1;CH4;CH11
;;;;Pressure1;Temperature TOB1;Conductivity Raw
;;;;mbar;°C;uS/cm
No;;Date;Time;P1;TOB1;ConRaw
27078;;09/08/2024;15:01:17;774,628;0,04;9,55060;
27079;;09/08/2024;15:01:18;776,031;0,01;8,79720;
27080;;09/08/2024;15:01:19;776,443;0,03;7,94840;
27081;;09/08/2024;15:01:20;776,062;0,03;7,30870;
27082;;09/08/2024;15:01:21;776,917;0,01;6,52130;
27083;;09/08/2024;15:01:22;775,559;0,02;5,91180;
27084;;09/08/2024;15:01:23;776,489;0,01;5,38600;
27085;;09/08/2024;15:01:24;776,413;0,01;4,83870;
27086;;09/08/2024;15:01:25;776,993;0,01;4,40680;
27087;;09/08/2024;15:01:26;776,642;0,03;3,97480;
27088;;09/08/2024;15:01:27;776,443;0,03;3,54240;
27089;;09/08/2024;15:01:28;777,603;0,03;3,25760;
27090;;09/08/2024;15:01:29;775,406;0,02;2,95150;
27091;;09/08/2024;15:01:30;773,453;0,04;2,67700;
27092;;09/08/2024;15:01:31;777,328;0,03;2,39180;
27093;;09/08/2024;15:01:32;775,314;0,04;2,20160;
27094;;09/08/2024;15:01:33;775,116;0,04;1,97960;
27095;;09/08/2024;15:01:34;773,468;0,04;1,78930;
27096;;09/08/2024;15:01:35;776,840;0,03;1,64120;
27097;;09/08/2024;15:01:36;776,566;0,03;1,50370;
27098;;09/08/2024;15:01:37;776,596;0,03;1,37670;
27099;;09/08/2024;15:01:38;775,665;0,03;1,24980;
27100;;09/08/2024;15:01:39;775,467;0,04;1,17570;
27101;;09/08/2024;15:01:40;774,734;0,02;1,09100;
27102;;09/08/2024;15:01:41;775,787;0,01;1,00630;
27103;;09/08/2024;15:01:42;776,443;0,01;0,91110;
27104;;09/08/2024;15:01:43;777,328;0,03;0,84750;
27105;;09/08/2024;15:01:44;775,909;0,03;0,77340;
27106;;09/08/2024;15:01:45;776,215;0,03;0,73110;
27107;;09/08/2024;15:01:46;776,215;0,03;0,67810;
27108;;09/08/2024;15:01:47;776,718;0,03;0,63580;
27109;;09/08/2024;15:01:48;775,253;0,04;0,60400;
27110;;09/08/2024;15:01:49;776,260;0,03;0,56160;
27111;;09/08/2024;15:01:50;774,734;0,04;0,52980;
27112;;09/08/2024;15:01:51;776,489;0,03;0,49810;
27113;;09/08/2024;15:01:52;776,367;0,03;0,46630;
27114;;09/08/2024;15:01:53;776,016;0,03;0,44510;
27115;;09/08/2024;15:01:54;776,291;0,03;0,43450;
27116;;09/08/2024;15:01:55;775,177;0,04;0,40270;
27117;;09/08/2024;15:01:56;775,467;0,04;0,38150;
27118;;09/08/2024;15:01:57;775,864;0,03;0,37090;
27119;;09/08/2024;15:01:58;776,108;0,03;0,34970;
27120;;09/08/2024;15:01:59;775,040;0,04;0,34970;
27121;;09/08/2024;15:02:00;776,443;0,01;0,33910;
27122;;09/08/2024;15:02:01;774,475;0,04;0,31790;
27123;;09/08/2024;15:02:02;775,940;0,03;0,30740;
27124;;09/08/2024;15:02:03;774,887;0,04;0,29680;
27125;;09/08/2024;15:02:04;774,536;0,04;0,28620;
27126;;09/08/2024;15:02:05;776,245;0,03;0,28620;
27127;;09/08/2024;15:02:06;776,977;0,03;0,27560;
27128;;09/08/2024;15:02:07;777,191;0,03;0,26500;
27129;;09/08/2024;15:02:08;777,420;0,03;0,25440;
27130;;09/08/2024;15:02:09;778,153;0,03;0,25440;
27131;;09/08/2024;15:02:10;774,811;0,04;0,24380;
27132;;09/08/2024;15:02:11;775,436;0,04;0,23320;
27133;;09/08/2024;15:02:12;776,184;0,01;0,23320;
27134;;09/08/2024;15:02:13;774,475;0,04;0,23320;
27135;;09/08/2024;15:02:14;776,611;0,01;0,23320;
27136;;09/08/2024;15:02:15;775,391;0,04;0,22260;
27137;;09/08/2024;15:02:16;776,993;0,03;0,22260;
27138;;09/08/2024;15:02:17;775,238;0,04;0,22260;
27139;;09/08/2024;15:02:18;775,543;0,02;0,21200;
27140;;09/08/2024;15:02:19;776,718;0,03;0,21200;
27141;;09/08/2024;15:02:20;776,642;0,03;0,21200;
27142;;09/08/2024;15:02:21;776,474;0,03;0,21200;
27143;;09/08/2024;15:02:22;775,787;0,03;0,20140;
27144;;09/08/2024;15:02:23;775,238;0,02;0,20140;
27145;;09/08/2024;15:02:24;776,443;0,05;0,20140;
27146;;09/08/2024;15:02:25;775,559;0,04;0,20140;
27147;;09/08/2024;15:02:26;777,496;0,03;0,20140;
27148;;09/08/2024;15:02:27;775,620;0,04;0,20140;
27149;;09/08/2024;15:02:28;776,291;0,03;0,20140;
27150;;09/08/2024;15:02:29;777,268;0,03;0,19080;
27151;;09/08/2024;15:02:30;776,184;0,03;0,19080;
27152;;09/08/2024;15:02:31;777,542;0,03;0,19080;
27153;;09/08/2024;15:02:32;775,894;0,03;0,19080;
27154;;09/08/2024;15:02:33;776,489;0,03;0,19080;
27155;;09/08/2024;15:02:34;778,336;0,03;0,19080;
27156;;09/08/2024;15:02:35;777,756;0,03;0,19080;
27157;;09/08/2024;15:02:36;776,535;0,03;0,19080;
27158;;09/08/2024;15:02:37;777,191;0,03;0,19080;
27159;;09/08/2024;15:02:38;776,047;0,03;0,19080;
27160;;09/08/2024;15:02:39;777,420;0,03;0,19080;
27161;;09/08/2024;15:02:40;775,543;0,04;0,19080;
27162;;09/08/2024;15:02:41;775,711;0,03;0,18020;
27163;;09/08/2024;15:02:42;776,215;0,03;0,19080;
27164;;09/08/2024;15:02:43;777,344;0,01;0,19080;
27165;;09/08/2024;15:02:44;775,330;0,04;0,18020;
27166;;09/08/2024;15:02:45;776,535;0,01;0,18020;
27167;;09/08/2024;15:02:46;776,337;0,03;0,19080;
27168;;09/08/2024;15:02:47;775,894;0,03;0,18020;
27169;;09/08/2024;15:02:48;777,725;0,03;0,18020;
27170;;09/08/2024;15:02:49;777,191;0,03;0,18020;
27171;;09/08/2024;15:02:50;777,618;0,03;0,19080;
27172;;09/08/2024;15:02:51;776,337;0,01;0,19080;
27173;;09/08/2024;15:02:52;775,589;0,04;0,18020;
27174;;09/08/2024;15:02:53;776,413;0,03;0,18020;
27175;;09/08/2024;15:02:54;775,604;0,04;0,18020;
27176;;09/08/2024;15:02:55;776,993;0,03;0,19080;
27177;;09/08/2024;15:02:56;775,406;0,04;0,18020;
27178;;09/08/2024;15:02:57;777,328;0,01;0,18020;
27179;;09/08/2024;15:02:58;777,069;0,03;0,18020;
27180;;09/08/2024;15:02:59;777,176;0,03;0,18020;
27181;;09/08/2024;15:03:00;776,184;0,03;0,18020;
27182;;09/08/2024;15:03:01;775,711;0,03;0,18020;
27183;;09/08/2024;15:03:02;777,420;0,03;0,16960;
27184;;09/08/2024;15:03:03;775,894;0,03;0,18020;
27185;;09/08/2024;15:03:04;775,864;0,01;0,16960;
27186;;09/08/2024;15:03:05;775,391;0,04;0,18020;
27187;;09/08/2024;15:03:06;775,665;0,03;0,16960;
27188;;09/08/2024;15:03:07;776,398;0,01;0,18020;
27189;;09/08/2024;15:03:08;776,566;0,03;0,16960;
27190;;09/08/2024;15:03:09;777,145;0,03;0,18020;
27191;;09/08/2024;15:03:10;776,535;0,03;0,18020;
27192;;09/08/2024;15:03:11;777,069;0,03;0,18020;
27193;;09/08/2024;15:03:12;776,016;0,03;0,18020;
27194;;09/08/2024;15:03:13;775,665;0,03;0,18020;
27195;;09/08/2024;15:03:14;775,406;0,04;0,16960;
27196;;09/08/2024;15:03:15;775,757;0,03;0,16960;
27197;;09/08/2024;15:03:16;776,825;0,03;0,16960;
27198;;09/08/2024;15:03:17;776,520;0,03;0,18020;
27199;;09/08/2024;15:03:18;775,482;0,04;0,18020;
27200;;09/08/2024;15:03:19;775,314;0,02;0,16960;
27201;;09/08/2024;15:03:20;775,940;0,03;0,16960;
27202;;09/08/2024;15:03:21;775,513;0,02;0,18020;
27203;;09/08/2024;15:03:22;777,542;0,03;0,18020;
27204;;09/08/2024;15:03:23;776,764;0,03;0,18020;
27205;;09/08/2024;15:03:24;776,794;0,01;0,18020;
27206;;09/08/2024;15:03:25;775,909;0,03;0,16960;
27207;;09/08/2024;15:03:26;776,245;0,03;0,18020;
27208;;09/08/2024;15:03:27;776,474;0,03;0,18020;
27209;;09/08/2024;15:03:28;775,787;0,03;0,16960;
27210;;09/08/2024;15:03:29;775,314;0,02;0,16960;
27211;;09/08/2024;15:03:30;775,971;0,03;0,16960;
27212;;09/08/2024;15:03:31;775,940;0,03;0,16960;
27213;;09/08/2024;15:03:32;775,894;0,03;0,16960;
27214;;09/08/2024;15:03:33;775,482;0,04;0,16960;
27215;;09/08/2024;15:03:34;776,367;0,03;0,18020;
27216;;09/08/2024;15:03:35;776,917;0,03;0,18020;
27217;;09/08/2024;15:03:36;775,559;0,04;0,18020;
27218;;09/08/2024;15:03:37;776,764;0,03;0,16960;
27219;;09/08/2024;15:03:38;776,337;0,03;0,18020;
27220;;09/08/2024;15:03:39;776,871;0,03;0,18020;
27221;;09/08/2024;15:03:40;775,833;0,03;0,18020;
27222;;09/08/2024;15:03:41;776,092;0,03;0,16960;
27223;;09/08/2024;15:03:42;776,794;0,03;0,18020;
27224;;09/08/2024;15:03:43;776,291;0,01;0,16960;
27225;;09/08/2024;15:03:44;776,596;0,01;0,16960;
27226;;09/08/2024;15:03:45;775,253;0,02;0,18020;
27227;;09/08/2024;15:03:46;776,398;0,01;0,18020;
27228;;09/08/2024;15:03:47;776,642;0,03;0,18020;
27229;;09/08/2024;15:03:48;775,085;0,04;0,16960;
27230;;09/08/2024;15:03:49;776,443;0,03;0,16960;
27231;;09/08/2024;15:03:50;777,039;0,03;0,18020;
27232;;09/08/2024;15:03:51;775,543;0,04;0,16960;
27233;;09/08/2024;15:03:52;777,344;0,01;0,16960;
27234;;09/08/2024;15:03:53;776,977;0,03;0,16960;
27235;;09/08/2024;15:03:54;775,787;0,01;0,16960;
27236;;09/08/2024;15:03:55;775,818;0,01;0,16960;
27237;;09/08/2024;15:03:56;775,391;0,02;0,16960;
27238;;09/08/2024;15:03:57;776,138;0,03;0,16960;
27239;;09/08/2024;15:03:58;774,933;0,04;0,16960;
27240;;09/08/2024;15:03:59;775,055;0,04;0,16960;
27241;;09/08/2024;15:04:00;776,062;0,01;0,16960;
27242;;09/08/2024;15:04:01;776,245;0,03;0,16960;
27243;;09/08/2024;15:04:02;777,115;0,03;0,16960;
27244;;09/08/2024;15:04:03;776,367;0,03;0,18020;
27245;;09/08/2024;15:04:04;776,566;0,03;0,16960;
27246;;09/08/2024;15:04:05;776,672;0,03;0,18020;
27247;;09/08/2024;15:04:06;776,596;0,03;0,16960;
27248;;09/08/2024;15:04:07;774,963;0,04;0,16960;
27249;;09/08/2024;15:04:08;775,131;0,02;0,16960;
27250;;09/08/2024;15:04:09;777,527;0,03;0,16960;
27251;;09/08/2024;15:04:10;775,482;0,02;0,16960;
27252;;09/08/2024;15:04:11;774,734;0,04;0,16960;
27253;;09/08/2024;15:04:12;777,176;0,01;0,16960;
27254;;09/08/2024;15:04:13;777,618;0,03;0,18020;
27255;;09/08/2024;15:04:14;775,971;0,03;0,16960;
27256;;09/08/2024;15:04:15;778,076;0,01;0,18020;
27257;;09/08/2024;15:04:16;776,260;0,03;0,18020;
27258;;09/08/2024;15:04:17;775,391;0,02;0,18020;
27259;;09/08/2024;15:04:18;775,680;0,03;0,16960;
27260;;09/08/2024;15:04:19;776,169;0,03;0,16960;
27261;;09/08/2024;15:04:20;775,604;0,02;0,16960;
27262;;09/08/2024;15:04:21;777,222;0,03;0,16960;
27263;;09/08/2024;15:04:22;777,252;0,03;0,16960;
27264;;09/08/2024;15:04:23;775,253;0,04;0,16960;
27265;;09/08/2024;15:04:24;776,672;0,03;0,16960;
27266;;09/08/2024;15:04:25;775,635;0,04;0,18020;
27267;;09/08/2024;15:04:26;776,443;0,01;0,16960;
27268;;09/08/2024;15:04:27;776,794;0,03;0,16960;
27269;;09/08/2024;15:04:28;775,284;0,04;0,16960;
27270;;09/08/2024;15:04:29;777,069;0,03;0,16960;
27271;;09/08/2024;15:04:30;774,826;0,04;0,16960;
27272;;09/08/2024;15:04:31;774,658;0,04;0,16960;
27273;;09/08/2024;15:04:32;775,833;0,01;0,16960;
27274;;09/08/2024;15:04:33;776,520;0,03;0,16960;
27275;;09/08/2024;15:04:34;775,436;0,04;0,18020;
27276;;09/08/2024;15:04:35;776,917;0,03;0,16960;
27277;;09/08/2024;15:04:36;776,398;0,03;0,16960;
27278;;09/08/2024;15:04:37;777,069;0,03;0,16960;
27279;;09/08/2024;15:04:38;775,665;0,03;0,18020;
27280;;09/08/2024;15:04:39;776,642;0,01;0,16960;
27281;;09/08/2024;15:04:40;775,742;0,03;0,16960;
27282;;09/08/2024;15:04:41;775,314;0,04;0,16960;
27283;;09/08/2024;15:04:42;777,145;0,03;0,18020;
27284;;09/08/2024;15:04:43;775,467;0,04;0,16960;
27285;;09/08/2024;15:04:44;777,100;0,01;0,16960;
27286;;09/08/2024;15:04:45;776,016;0,01;0,16960;
27287;;09/08/2024;15:04:46;777,603;0,03;0,15900;
27288;;09/08/2024;15:04:47;776,138;0,03;0,16960;
27289;;09/08/2024;15:04:48;776,031;0,01;0,16960;
27290;;09/08/2024;15:04:49;775,024;0,04;0,16960;
27291;;09/08/2024;15:04:50;775,406;0,04;0,16960;
27292;;09/08/2024;15:04:51;776,367;0,03;0,16960;
27293;;09/08/2024;15:04:52;774,811;0,02;0,16960;
27294;;09/08/2024;15:04:53;775,360;0,04;0,16960;
27295;;09/08/2024;15:04:54;776,047;0,01;0,16960;
27296;;09/08/2024;15:04:55;777,695;0,03;0,16960;
27297;;09/08/2024;15:04:56;776,672;0,03;0,16960;
27298;;09/08/2024;15:04:57;776,215;0,01;0,16960;
27299;;09/08/2024;15:04:58;776,947;0,03;0,18020;
27300;;09/08/2024;15:04:59;776,749;0,03;0,16960;
27301;;09/08/2024;15:05:00;777,191;0,03;0,16960;
27302;;09/08/2024;15:05:01;776,596;0,03;0,16960;
27303;;09/08/2024;15:05:02;777,924;0,03;0,16960;
27304;;09/08/2024;15:05:03;778,153;0,03;0,16960;
27305;;09/08/2024;15:05:04;776,245;0,03;0,16960;
27306;;09/08/2024;15:05:05;775,742;0,03;0,16960;
27307;;09/08/2024;15:05:06;776,688;0,01;0,16960;
27308;;09/08/2024;15:05:07;775,559;0,04;0,16960;
27309;;09/08/2024;15:05:08;776,108;0,03;0,16960;
27310;;09/08/2024;15:05:09;775,742;0,03;0,16960;
27311;;09/08/2024;15:05:10;776,215;0,03;0,16960;
27312;;09/08/2024;15:05:11;774,902;0,02;0,16960;
27313;;09/08/2024;15:05:12;777,115;0,01;0,16960;
27314;;09/08/2024;15:05:13;777,191;0,03;0,16960;
27315;;09/08/2024;15:05:14;775,711;0,01;0,16960;
27316;;09/08/2024;15:05:15;775,787;0,03;0,18020;
27317;;09/08/2024;15:05:16;776,642;0,03;0,16960;
27318;;09/08/2024;15:05:17;776,596;0,01;0,16960;
27319;;09/08/2024;15:05:18;776,520;0,03;0,16960;
27320;;09/08/2024;15:05:19;776,169;0,03;0,16960;
27321;;09/08/2024;15:05:20;774,429;0,04;0,16960;
27322;;09/08/2024;15:05:21;776,566;0,03;0,15900;
27323;;09/08/2024;15:05:22;775,620;0,04;0,16960;
27324;;09/08/2024;15:05:23;775,833;0,03;0,16960;
27325;;09/08/2024;15:05:24;775,055;0,02;0,16960;
27326;;09/08/2024;15:05:25;777,100;0,01;0,16960;
27327;;09/08/2024;15:05:26;776,245;0,03;0,18020;
27328;;09/08/2024;15:05:27;777,924;0,03;0,18020;
27329;;09/08/2024;15:05:28;776,520;0,03;0,16960;
27330;;09/08/2024;15:05:29;777,191;0,03;0,16960;
27331;;09/08/2024;15:05:30;775,833;0,01;0,16960;
27332;;09/08/2024;15:05:31;775,864;0,03;0,16960;
27333;;09/08/2024;15:05:32;775,177;0,04;0,16960;
27334;;09/08/2024;15:05:33;775,833;0,03;0,18020;
27335;;09/08/2024;15:05:34;776,321;0,03;0,16960;
27336;;09/08/2024;15:05:35;775,742;0,03;0,16960;
27337;;09/08/2024;15:05:36;775,711;0,03;0,16960;
27338;;09/08/2024;15:05:37;775,940;0,03;0,16960;
27339;;09/08/2024;15:05:38;776,245;0,03;0,16960;
27340;;09/08/2024;15:05:39;775,833;0,03;0,16960;
27341;;09/08/2024;15:05:40;776,245;0,03;0,16960;
27342;;09/08/2024;15:05:41;775,818;0,03;0,16960;
27343;;09/08/2024;15:05:42;776,535;0,01;0,16960;
27344;;09/08/2024;15:05:43;775,314;0,04;0,16960;
27345;;09/08/2024;15:05:44;776,977;0,03;0,18020;
27346;;09/08/2024;15:05:45;775,940;0,01;0,16960;
27347;;09/08/2024;15:05:46;776,138;0,03;0,16960;
27348;;09/08/2024;15:05:47;777,451;0,03;0,16960;
27349;;09/08/2024;15:05:48;775,055;0,02;0,16960;
27350;;09/08/2024;15:05:49;774,902;0,04;0,16960;
27351;;09/08/2024;15:05:50;776,718;0,01;0,18020;
27352;;09/08/2024;15:05:51;775,238;0,04;0,16960;
27353;;09/08/2024;15:05:52;775,818;0,03;0,16960;
27354;;09/08/2024;15:05:53;776,260;0,03;0,16960;
27355;;09/08/2024;15:05:54;776,947;0,03;0,18020;
27356;;09/08/2024;15:05:55;776,611;0,03;0,16960;
27357;;09/08/2024;15:05:56;775,513;0,02;0,16960;
27358;;09/08/2024;15:05:57;775,238;0,04;0,18020;
27359;;09/08/2024;15:05:58;776,062;0,03;0,16960;
27360;;09/08/2024;15:05:59;775,040;0,04;0,16960;
27361;;09/08/2024;15:06:00;774,536;0,04;0,16960;
27362;;09/08/2024;15:06:01;776,672;0,03;0,16960;
27363;;09/08/2024;15:06:02;775,238;0,02;0,16960;
27364;;09/08/2024;15:06:03;775,787;0,01;0,16960;
27365;;09/08/2024;15:06:04;776,367;0,03;0,16960;
27366;;09/08/2024;15:06:05;774,979;0,04;0,16960;
27367;;09/08/2024;15:06:06;775,986;0,01;0,18020;
27368;;09/08/2024;15:06:07;775,559;0,04;0,16960;
27369;;09/08/2024;15:06:08;775,436;0,02;0,16960;
27370;;09/08/2024;15:06:09;776,398;0,03;0,16960;
27371;;09/08/2024;15:06:10;775,864;0,03;0,16960;
27372;;09/08/2024;15:06:11;774,902;0,04;0,16960;
27373;;09/08/2024;15:06:12;776,535;0,01;0,16960;
27374;;09/08/2024;15:06:13;775,589;0,04;0,18020;
27375;;09/08/2024;15:06:14;776,413;0,03;0,16960;
27376;;09/08/2024;15:06:15;776,184;0,03;0,16960;
27377;;09/08/2024;15:06:16;776,474;0,03;0,16960;
27378;;09/08/2024;15:06:17;776,169;0,01;0,16960;
27379;;09/08/2024;15:06:18;776,825;0,03;0,16960;
27380;;09/08/2024;15:06:19;776,367;0,03;0,16960;
27381;;09/08/2024;15:06:20;776,688;0,03;0,16960;
27382;;09/08/2024;15:06:21;775,711;0,03;0,16960;
27383;;09/08/2024;15:06:22;778,259;0,03;0,16960;
27384;;09/08/2024;15:06:23;775,162;0,04;0,16960;
27385;;09/08/2024;15:06:24;776,566;0,03;0,18020;
27386;;09/08/2024;15:06:25;775,330;0,04;0,16960;
27387;;09/08/2024;15:06:26;775,757;0,03;0,16960;
27388;;09/08/2024;15:06:27;775,208;0,02;0,16960;
27389;;09/08/2024;15:06:28;775,971;0,01;0,16960;
27390;;09/08/2024;15:06:29;776,642;0,01;0,16960;
27391;;09/08/2024;15:06:30;775,330;0,04;0,18020;
27392;;09/08/2024;15:06:31;776,718;0,01;0,16960;
27393;;09/08/2024;15:06:32;777,039;0,03;0,16960;
27394;;09/08/2024;15:06:33;774,857;0,04;0,16960;
27395;;09/08/2024;15:06:34;776,977;0,03;0,16960;
27396;;09/08/2024;15:06:35;776,291;0,03;0,16960;
27397;;09/08/2024;15:06:36;775,406;0,04;0,16960;
27398;;09/08/2024;15:06:37;776,535;0,03;0,16960;
27399;;09/08/2024;15:06:38;775,665;0,03;0,16960;
27400;;09/08/2024;15:06:39;775,467;0,04;0,16960;
27401;;09/08/2024;15:06:40;774,963;0,06;0,16960;
27402;;09/08/2024;15:06:41;776,825;0,01;0,16960;
27403;;09/08/2024;15:06:42;775,391;0,04;0,18020;
27404;;09/08/2024;15:06:43;774,750;0,04;0,16960;
27405;;09/08/2024;15:06:44;776,108;0,03;0,16960;
27406;;09/08/2024;15:06:45;776,871;0,03;0,16960;
27407;;09/08/2024;15:06:46;776,367;0,03;0,16960;
27408;;09/08/2024;15:06:47;777,344;0,01;0,16960;
27409;;09/08/2024;15:06:48;775,665;0,03;0,16960;
27410;;09/08/2024;15:06:49;775,864;0,03;0,16960;
27411;;09/08/2024;15:06:50;775,833;0,03;0,16960;
27412;;09/08/2024;15:06:51;774,353;0,04;0,16960;
27413;;09/08/2024;15:06:52;776,489;0,03;0,16960;
27414;;09/08/2024;15:06:53;774,887;0,04;0,16960;
27415;;09/08/2024;15:06:54;775,742;0,01;0,16960;
27416;;09/08/2024;15:06:55;776,672;0,03;0,16960;
27417;;09/08/2024;15:06:56;775,162;0,04;0,18020;
27418;;09/08/2024;15:06:57;776,047;0,01;0,16960;
27419;;09/08/2024;15:06:58;774,674;0,04;0,16960;
27420;;09/08/2024;15:06:59;776,749;0,01;0,16960;
27421;;09/08/2024;15:07:00;775,635;0,02;0,16960;
27422;;09/08/2024;15:07:01;777,176;0,03;0,16960;
27423;;09/08/2024;15:07:02;775,665;0,03;0,18020;
27424;;09/08/2024;15:07:03;775,482;0,04;0,16960;
27425;;09/08/2024;15:07:04;776,291;0,03;0,16960;
27426;;09/08/2024;15:07:05;775,116;0,04;0,16960;
27427;;09/08/2024;15:07:06;775,482;0,04;0,16960;
27428;;09/08/2024;15:07:07;775,665;0,03;0,16960;
27429;;09/08/2024;15:07:08;776,245;0,03;0,16960;
27430;;09/08/2024;15:07:09;775,635;0,04;0,16960;
27431;;09/08/2024;15:07:10;776,016;0,03;0,16960;
27432;;09/08/2024;15:07:11;775,253;0,04;0,16960;
27433;;09/08/2024;15:07:12;775,909;0,03;0,16960;
27434;;09/08/2024;15:07:13;775,559;0,04;0,16960;
27435;;09/08/2024;15:07:14;776,092;0,03;0,16960;
27436;;09/08/2024;15:07:15;777,756;0,03;0,16960;
27437;;09/08/2024;15:07:16;774,399;0,02;0,16960;
27438;;09/08/2024;15:07:17;776,489;0,03;0,16960;
27439;;09/08/2024;15:07:18;775,040;0,02;0,16960;
27440;;09/08/2024;15:07:19;775,208;0,04;0,16960;
27441;;09/08/2024;15:07:20;775,818;0,03;0,16960;
27442;;09/08/2024;15:07:21;775,208;0,04;0,16960;
27443;;09/08/2024;15:07:22;775,787;0,01;0,16960;
27444;;09/08/2024;15:07:23;776,871;0,03;0,16960;
27445;;09/08/2024;15:07:24;776,215;0,03;0,16960;
27446;;09/08/2024;15:07:25;775,238;0,04;0,16960;
27447;;09/08/2024;15:07:26;774,780;0,02;0,16960;
27448;;09/08/2024;15:07:27;776,321;0,03;0,16960;
27449;;09/08/2024;15:07:28;776,764;0,03;0,18020;
27450;;09/08/2024;15:07:29;775,513;0,04;0,16960;
27451;;09/08/2024;15:07:30;774,460;0,04;0,16960;
27452;;09/08/2024;15:07:31;774,780;0,04;0,16960;
27453;;09/08/2024;15:07:32;776,840;0,03;0,16960;
27454;;09/08/2024;15:07:33;776,840;0,01;0,16960;
27455;;09/08/2024;15:07:34;775,757;0,03;0,16960;
27456;;09/08/2024;15:07:35;776,596;0,03;0,18020;
27457;;09/08/2024;15:07:36;773,956;0,04;0,16960;
27458;;09/08/2024;15:07:37;776,016;0,01;0,16960;
27459;;09/08/2024;15:07:38;775,177;0,04;0,16960;
27460;;09/08/2024;15:07:39;775,589;0,04;0,16960;
27461;;09/08/2024;15:07:40;776,062;0,03;0,16960;
27462;;09/08/2024;15:07:41;775,085;0,04;0,16960;
27463;;09/08/2024;15:07:42;775,085;0,04;0,16960;
27464;;09/08/2024;15:07:43;776,108;0,03;0,16960;
27465;;09/08/2024;15:07:44;776,260;0,03;0,16960;
27466;;09/08/2024;15:07:45;775,909;0,01;0,16960;
27467;;09/08/2024;15:07:46;775,665;0,03;0,16960;
27468;;09/08/2024;15:07:47;775,742;0,03;0,16960;
27469;;09/08/2024;15:07:48;775,024;0,04;0,16960;
27470;;09/08/2024;15:07:49;776,398;0,03;0,16960;
27471;;09/08/2024;15:07:50;775,711;0,03;0,16960;
27472;;09/08/2024;15:07:51;776,062;0,03;0,16960;
27473;;09/08/2024;15:07:52;775,787;0,01;0,16960;
27474;;09/08/2024;15:07:53;776,840;0,03;0,16960;
27475;;09/08/2024;15:07:54;776,749;0,03;0,15900;
27476;;09/08/2024;15:07:55;775,543;0,04;0,16960;
27477;;09/08/2024;15:07:56;775,665;0,03;0,16960;
27478;;09/08/2024;15:07:57;774,963;0,04;0,16960;
27479;;09/08/2024;15:07:58;775,085;0,02;0,16960;
27480;;09/08/2024;15:07:59;775,467;0,04;0,16960;
27481;;09/08/2024;15:08:00;775,680;0,03;0,16960;
27482;;09/08/2024;15:08:01;775,559;0,04;0,16960;
27483;;09/08/2024;15:08:02;775,284;0,04;0,16960;
27484;;09/08/2024;15:08:03;776,398;0,01;0,16960;
27485;;09/08/2024;15:08:04;774,185;0,04;0,18020;
27486;;09/08/2024;15:08:05;775,482;0,02;0,16960;
27487;;09/08/2024;15:08:06;776,321;0,03;0,16960;
27488;;09/08/2024;15:08:07;774,933;0,04;0,15900;
27489;;09/08/2024;15:08:08;775,208;0,04;0,16960;
27490;;09/08/2024;15:08:09;775,665;0,03;0,16960;
27491;;09/08/2024;15:08:10;775,665;0,03;0,16960;
27492;;09/08/2024;15:08:11;776,047;0,03;0,16960;
27493;;09/08/2024;15:08:12;775,909;0,03;0,18020;
27494;;09/08/2024;15:08:13;777,252;0,01;0,16960;
27495;;09/08/2024;15:08:14;776,184;0,03;0,16960;
27496;;09/08/2024;15:08:15;776,611;0,03;0,16960;
27497;;09/08/2024;15:08:16;776,184;0,03;0,16960;
27498;;09/08/2024;15:08:17;776,688;0,03;0,16960;
27499;;09/08/2024;15:08:18;776,138;0,03;0,16960;
27500;;09/08/2024;15:08:19;776,535;0,03;0,16960;
27501;;09/08/2024;15:08:20;775,742;0,03;0,16960;
27502;;09/08/2024;15:08:21;775,971;0,03;0,16960;
27503;;09/08/2024;15:08:22;776,672;0,01;0,16960;
27504;;09/08/2024;15:08:23;776,260;0,03;0,16960;
27505;;09/08/2024;15:08:24;775,513;0,02;0,16960;
27506;;09/08/2024;15:08:25;777,069;0,03;0,16960;
27507;;09/08/2024;15:08:26;775,436;0,02;0,16960;
27508;;09/08/2024;15:08:27;776,520;0,03;0,16960;
27509;;09/08/2024;15:08:28;775,635;0,04;0,16960;
27510;;09/08/2024;15:08:29;775,253;0,04;0,16960;
27511;;09/08/2024;15:08:30;776,321;0,03;0,16960;
27512;;09/08/2024;15:08:31;775,986;0,03;0,16960;
27513;;09/08/2024;15:08:32;776,840;0,03;0,16960;
27514;;09/08/2024;15:08:33;776,749;0,03;0,16960;
27515;;09/08/2024;15:08:34;776,977;0,01;0,16960;
27516;;09/08/2024;15:08:35;775,513;0,04;0,16960;
27517;;09/08/2024;15:08:36;776,047;0,01;0,16960;
27518;;09/08/2024;15:08:37;776,367;0,03;0,16960;
27519;;09/08/2024;15:08:38;775,116;0,04;0,16960;
27520;;09/08/2024;15:08:39;776,047;0,03;0,16960;
27521;;09/08/2024;15:08:40;776,367;0,03;0,16960;
27522;;09/08/2024;15:08:41;775,894;0,03;0,16960;
